SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime,Temp_Diff,Humidity_Diff
51163-411,24.5,58.0,262,74.4,49.3526,8.1646,122.3,0.4,0,8,-320.06413116639783,-3773.7875139615253,-38.51865651138749,-168.68991221629497,-93.10774799500092,1249.6985938298237,-239.91459642181204,-3865.4149996932338,379,2,2,0,2025-07-25 16:12:43,2025-07-25 14:12:45,-0.2841760856632938,0.9077929803688249
51165-515,24.5,58.0,262,74.5,49.3526,8.1646,122.4,0.3,0,8,-320.06413116639783,-3773.7875139615253,-38.32213275367633,-168.18485259888092,-93.10774799500092,1253.248873925931,-238.47366791477413,-3865.4149996932338,379,2,3,0,2025-07-25 16:12:45,2025-07-25 14:12:46,-0.2841760856632938,0.9077929803688249
51167-476,24.5,58.0,261,74.4,49.3526,8.1646,122.1,0.6,0,8,-320.06413116639783,-3757.931263902863,-38.4203946325319,-168.18485259888092,-92.72615886387386,1249.6985938298237,-239.19413216829307,-3856.4465194155237,379,2,2,0,2025-07-25 16:12:47,2025-07-25 14:12:48,-0.2841760856632938,0.9077929803688249
51169-546,24.5,58.0,262,74.5,49.3526,8.1646,122.0,0.5,0,8,-320.06413116639783,-3742.0750138442017,-38.4203946325319,-168.18485259888092,-92.72615886387386,1246.1483137337161,-239.19413216829307,-3856.4465194155237,379,2,3,0,2025-07-25 16:12:49,2025-07-25 14:12:51,-0.2841760856632938,0.9077929803688249
51171-598,24.5,58.0,262,74.4,49.3526,8.1646,121.9,0.6,0,8,-318.51042179180365,-3726.21876378554,-38.4203946325319,-168.18485259888092,-92.72615886387386,1246.1483137337161,-239.19413216829307,-3856.4465194155237,379,2,2,0,2025-07-25 16:12:51,2025-07-25 14:12:52,-0.2841760856632938,0.9077929803688249
51173-774,24.5,58.0,261,74.5,49.3526,8.1646,122.0,0.1,0,8,-320.06413116639783,-3742.0750138442017,-38.4203946325319,-168.18485259888092,-93.10774799500092,1246.1483137337161,-238.47366791477413,-3865.4149996932338,379,3,3,0,2025-07-25 16:12:53,2025-07-25 14:12:54,-0.2841760856632938,0.9077929803688249
51175-800,24.5,58.0,260,74.5,49.3526,8.1646,122.7,1.1,0,8,-320.06413116639783,-3742.0750138442017,-38.32213275367633,-168.18485259888092,-93.10774799500092,1246.1483137337161,-238.47366791477413,-3856.4465194155237,379,3,3,0,2025-07-25 16:12:55,2025-07-25 14:12:57,-0.2841760856632938,0.9077929803688249
51178-968,24.5,58.0,261,74.4,49.3526,8.1646,123.2,0.4,0,8,-318.51042179180365,-3757.931263902863,-38.4203946325319,-168.18485259888092,-93.48933712612798,1249.6985938298237,-238.47366791477413,-3865.4149996932338,379,2,2,0,2025-07-25 16:12:58,2025-07-25 14:12:59,-0.2841760856632938,0.9077929803688249
51180-017,24.5,58.0,261,74.5,49.3526,8.1646,123.7,0.9,0,8,-320.06413116639783,-3742.0750138442017,-38.32213275367633,-168.18485259888092,-92.72615886387386,1249.6985938298237,-238.47366791477413,-3856.4465194155237,379,3,3,0,2025-07-25 16:13:00,2025-07-25 14:13:01,-0.2841760856632938,0.9077929803688249
51182-088,24.5,58.0,260,74.6,49.3526,8.1646,124.0,0.6,0,8,-320.06413116639783,-3757.931263902863,-38.4203946325319,-169.19497183370905,-93.10774799500092,1253.248873925931,-239.19413216829307,-3865.4149996932338,380,2,2,0,2025-07-25 16:13:02,2025-07-25 14:13:03,-0.2841760856632938,0.9077929803688249
51185-287,24.5,58.0,260,74.6,49.3526,8.1646,123.9,0.5,0,8,-318.51042179180365,-3742.0750138442017,-38.32213275367633,-168.68991221629497,-93.10774799500092,1246.1483137337161,-239.19413216829307,-3865.4149996932338,379,2,2,0,2025-07-25 16:13:05,2025-07-25 14:13:05,-0.2841760856632938,0.9077929803688249
51187-262,24.5,58.0,260,74.7,49.3526,8.1646,124.3,1.5,0,7,-320.06413116639783,-3742.0750138442017,-38.4203946325319,-168.18485259888092,-92.72615886387386,1249.6985938298237,-239.91459642181204,-3865.4149996932338,379,2,3,0,2025-07-25 16:13:07,2025-07-25 14:13:07,-0.2841760856632938,0.9077929803688249
51189-268,24.6,58.0,259,74.7,49.3526,8.1646,124.3,0.4,0,7,-222.13609436107294,-2605.1885991240947,-28.956081942887643,-128.74445348505122,-70.0105040760274,920.6766023308489,-179.37950584185552,-2660.955000595756,379,3,1,0,2025-07-25 16:13:09,2025-07-25 14:13:09,-0.18417608566329235,0.9077929803688249
51191-387,24.6,58.0,257,74.7,49.3526,8.1646,124.9,0.5,0,7,-222.13609436107294,-2572.071794897941,-28.956081942887643,-129.1310734654868,-70.0105040760274,915.4305818047472,-179.91980555824662,-2667.1432680390017,378,2,3,0,2025-07-25 16:13:11,2025-07-25 14:13:11,-0.18417608566329235,0.9077929803688249
51193-437,24.6,58.0,258,74.8,49.3526,8.1646,124.6,0.4,0,7,-222.13609436107294,-2572.071794897941,-28.956081942887643,-128.74445348505122,-70.29861314629912,915.4305818047472,-179.37950584185552,-2654.76673315251,379,2,2,0,2025-07-25 16:13:13,2025-07-25 14:13:13,-0.18417608566329235,0.9077929803688249
51195-507,24.6,58.0,258,74.8,49.3526,8.1646,124.2,0.6,0,7,-222.13609436107294,-2572.071794897941,-29.030328306843767,-128.74445348505122,-70.29861314629912,915.4305818047472,-179.37950584185552,-2667.1432680390017,380,3,2,0,2025-07-25 16:13:15,2025-07-25 14:13:16,-0.18417608566329235,0.9077929803688249
51197-557,24.6,58.0,258,74.8,49.3526,8.1646,124.3,0.6,0,7,-222.13609436107294,-2549.9939254138385,-28.956081942887643,-128.74445348505122,-69.72239500575569,918.0535920677981,-179.37950584185552,-2667.1432680390017,379,2,3,0,2025-07-25 16:13:17,2025-07-25 14:13:17,-0.18417608566329235,0.9077929803688249
51199-629,24.6,58.0,257,75.0,49.3526,8.1646,124.4,0.7,0,7,-222.13609436107294,-2561.03286015589,-29.030328306843767,-129.1310734654868,-70.0105040760274,918.0535920677981,-178.8392061254644,-2660.955000595756,380,2,3,0,2025-07-25 16:13:19,2025-07-25 14:13:19,-0.18417608566329235,0.9077929803688249
51201-739,24.6,58.0,256,75.0,49.3526,8.1646,124.6,0.5,0,7,-222.13609436107294,-2583.1107296399923,-29.030328306843767,-128.74445348505122,-70.29861314629912,923.2996125938998,-179.37950584185552,-2660.955000595756,380,2,3,0,2025-07-25 16:13:21,2025-07-25 14:13:22,-0.18417608566329235,0.9077929803688249
51203-911,24.6,58.0,257,74.9,49.3526,8.1646,125.1,0.3,0,7,-222.13609436107294,-2605.1885991240947,-29.030328306843767,-128.74445348505122,-70.0105040760274,923.2996125938998,-178.8392061254644,-2660.955000595756,380,2,3,0,2025-07-25 16:13:23,2025-07-25 14:13:24,-0.18417608566329235,0.9077929803688249
51205-963,24.6,58.0,256,75.1,49.3526,8.1646,124.2,0.7,0,7,-222.13609436107294,-2627.266468608197,-29.030328306843767,-128.74445348505122,-70.29861314629912,923.2996125938998,-179.37950584185552,-2667.1432680390017,379,2,2,0,2025-07-25 16:13:25,2025-07-25 14:13:26,-0.18417608566329235,0.9077929803688249
51207-032,24.6,58.0,255,75.1,49.3526,8.1646,124.5,2.3,0,7,-223.2196850652733,-2627.266468608197,-29.030328306843767,-128.74445348505122,-70.29861314629912,928.5456331200015,-179.91980555824662,-2660.955000595756,380,2,2,0,2025-07-25 16:13:27,2025-07-25 14:13:28,-0.18417608566329235,0.9077929803688249
51209-029,24.6,58.0,256,75.0,49.3526,8.1646,124.7,1.1,0,7,-222.13609436107294,-2638.3054033502485,-29.104574670799884,-129.1310734654868,-70.29861314629912,928.5456331200015,-179.91980555824662,-2667.1432680390017,380,4,2,0,2025-07-25 16:13:29,2025-07-25 14:13:30,-0.18417608566329235,0.9077929803688249
51212-294,24.6,58.0,256,75.1,49.3526,8.1646,124.8,1.3,0,7,-223.2196850652733,-2627.266468608197,-29.030328306843767,-129.1310734654868,-70.29861314629912,925.9226228569507,-179.37950584185552,-2660.955000595756,379,2,2,0,2025-07-25 16:13:32,2025-07-25 14:13:32,-0.18417608566329235,0.9077929803688249
51214-212,24.6,58.0,254,75.1,49.3526,8.1646,123.9,0.2,0,7,-223.2196850652733,-2627.266468608197,-29.030328306843767,-128.74445348505122,-70.0105040760274,925.9226228569507,-179.37950584185552,-2660.955000595756,378,2,3,0,2025-07-25 16:13:34,2025-07-25 14:13:34,-0.18417608566329235,0.9077929803688249
51217-329,24.6,58.0,254,75.1,49.3526,8.1646,123.4,0.8,0,8,-222.13609436107294,-2638.3054033502485,-29.030328306843767,-129.1310734654868,-70.0105040760274,923.2996125938998,-179.37950584185552,-2660.955000595756,379,2,3,0,2025-07-25 16:13:37,2025-07-25 14:13:36,-0.18417608566329235,0.9077929803688249
51219-379,24.6,58.0,254,75.3,49.3526,8.1646,123.2,0.2,0,8,-223.2196850652733,-2649.3443380923004,-29.030328306843767,-129.1310734654868,-70.58672221657083,925.9226228569507,-179.37950584185552,-2660.955000595756,379,3,3,0,2025-07-25 16:13:39,2025-07-25 14:13:38,-0.18417608566329235,0.9077929803688249
51221-448,24.6,58.0,254,75.2,49.3526,8.1646,122.9,1.1,0,8,-222.13609436107294,-2649.3443380923004,-29.030328306843767,-129.1310734654868,-70.29861314629912,925.9226228569507,-178.29890640907325,-2660.955000595756,379,3,3,0,2025-07-25 16:13:41,2025-07-25 14:13:41,-0.18417608566329235,0.9077929803688249
51223-641,24.6,58.0,252,75.4,49.3526,8.1646,122.3,0.6,0,8,-222.13609436107294,-2627.266468608197,-29.030328306843767,-129.1310734654868,-70.0105040760274,923.2996125938998,-179.37950584185552,-2660.955000595756,380,1,3,0,2025-07-25 16:13:43,2025-07-25 14:13:43,-0.18417608566329235,0.9077929803688249
51225-572,24.6,58.0,253,75.3,49.3526,8.1646,122.6,0.7,0,8,-222.13609436107294,-2616.227533866146,-28.956081942887643,-128.74445348505122,-70.29861314629912,920.6766023308489,-179.37950584185552,-2660.955000595756,379,3,2,0,2025-07-25 16:13:45,2025-07-25 14:13:44,-0.18417608566329235,0.9077929803688249
51227-681,24.6,58.0,252,75.4,49.3526,8.1646,121.8,0.8,0,8,-223.2196850652733,-2627.266468608197,-28.956081942887643,-128.74445348505122,-70.29861314629912,923.2996125938998,-179.37950584185552,-2667.1432680390017,379,2,3,0,2025-07-25 16:13:47,2025-07-25 14:13:47,-0.18417608566329235,0.9077929803688249
