GPS_Lat|GPS_Lon|Street
49,3839|8,2066|
49,384|8,207|
49,3841|8,2071|
49,3842|8,2074|
49,3843|8,2076|
49,3844|8,208|
49,3844|8,2078|
49,3845|8,2082|
49,3846|8,2085|
49,3847|8,2086|
49,3848|8,2089|
49,3848|8,209|
49,3849|8,2093|
49,3851|8,2096|
49,3851|8,2097|
49,3852|8,2101|
49,3852|8,21|
49,3853|8,2103|
49,3854|8,2105|
49,3855|8,2107|
49,3855|8,2109|
49,3856|8,2111|
49,3857|8,2113|
49,3859|8,2117|
49,386|8,2121|
49,3862|8,2126|
49,3862|8,2125|
49,3863|8,2129|
49,3865|8,2133|
49,3866|8,2137|
49,3868|8,2141|
49,3869|8,2144|
49,387|8,2147|
49,3871|8,2148|
49,3872|8,2152|
49,3872|8,215|
49,3873|8,2154|
49,3874|8,2155|
49,3874|8,2158|
49,3875|8,2159|
49,3876|8,2163|
49,3876|8,2162|
49,3877|8,2165|
49,3878|8,2167|
49,3879|8,217|
49,3879|8,2169|
49,388|8,2173|
49,3882|8,2176|
49,3883|8,218|
49,3884|8,2184|
49,3885|8,2184|
49,3886|8,2188|
49,3886|8,2187|
49,3887|8,2191|
49,3888|8,2192|
49,3889|8,2196|
49,3891|8,2199|
49,3891|8,22|
49,3892|8,2203|
49,3893|8,2207|
49,3894|8,2207|
49,3895|8,2211|
49,3895|8,221|
49,3896|8,2214|
49,3897|8,2215|
49,3898|8,2219|
49,3898|8,2218|
49,3899|8,2221|
49,39|8,2225|
49,3901|8,2225|
49,3901|8,2228|
49,3902|8,2229|
49,3903|8,2232|
49,3904|8,2233|
49,3904|8,2235|
49,3905|8,2237|
49,3906|8,2238|
49,3907|8,2241|
49,3908|8,2243|
49,3909|8,2245|
49,3909|8,2247|
49,3911|8,2249|
49,3911|8,225|
49,3912|8,2253|
49,3913|8,2253|
49,3914|8,2256|
49,3914|8,2257|
49,3915|8,2259|
49,3916|8,226|
49,3917|8,2262|
49,3918|8,2264|
49,3919|8,2265|
49,392|8,2268|
49,3922|8,2271|
49,3924|8,2274|
49,3925|8,2276|
49,3926|8,2277|
49,3927|8,2279|
49,3929|8,2282|
49,393|8,2283|
49,3931|8,2285|
49,3932|8,2286|
49,3933|8,2288|
49,3934|8,2289|
49,3935|8,2291|
49,3936|8,2292|
49,3937|8,2293|
49,3938|8,2296|
49,3939|8,2296|
49,394|8,2299|
49,3941|8,2299|
49,3943|8,2302|
49,3945|8,2305|
49,3947|8,2308|
49,3947|8,2307|
49,3949|8,2311|
49,3949|8,231|
49,3951|8,2313|
49,3954|8,2316|
49,3955|8,2316|
49,3957|8,2317|
49,3958|8,2318|
49,3959|8,2318|
49,396|8,2319|
49,3961|8,2319|
49,3963|8,232|
49,3964|8,232|
49,3966|8,2321|
49,3969|8,2322|
49,3972|8,2322|
49,3974|8,2323|
49,3975|8,2323|
49,3977|8,2324|
49,3978|8,2324|
49,3979|8,2324|
49,3981|8,2325|
49,3982|8,2325|
49,3984|8,2326|
49,3986|8,2326|
49,3988|8,2327|
49,399|8,2328|
49,3991|8,2328|
49,3993|8,2328|
49,3995|8,2329|
49,3998|8,2329|
49,4|8,233|
49,4002|8,2331|
49,4003|8,2331|
49,4005|8,2331|
49,4007|8,2332|
49,4009|8,2333|
49,401|8,2333|
49,4011|8,2333|
49,4012|8,2333|
49,4013|8,2333|
49,4015|8,2334|
49,4016|8,2334|
49,4017|8,2334|
49,4018|8,2335|
49,4019|8,2335|
49,402|8,2335|
49,4021|8,2335|
49,4022|8,2336|
49,4023|8,2336|
49,4024|8,2336|
49,4025|8,2336|
49,4026|8,2337|
49,4027|8,2337|
49,4028|8,2337|
49,4029|8,2337|
49,403|8,2338|
49,403|8,2339|
49,4031|8,234|
49,4032|8,234|
49,4033|8,2342|
49,4033|8,2341|
49,4034|8,2343|
49,4035|8,2345|
49,4036|8,2347|
49,4036|8,2346|
49,4037|8,2351|
49,4037|8,235|
49,4037|8,2348|
49,4038|8,2354|
49,4038|8,2356|
49,4038|8,2355|
49,4038|8,2353|
49,4039|8,2359|
49,4039|8,2362|
49,4039|8,2358|
49,4039|8,236|
49,404|8,2365|
49,404|8,2367|
49,404|8,2366|
49,404|8,2364|
49,4041|8,237|
49,4041|8,2373|
49,4041|8,2372|
49,4041|8,2371|
49,4041|8,2368|
49,4042|8,2376|
49,4042|8,2374|
49,4043|8,2378|
49,4043|8,2381|
49,4044|8,2383|
49,4045|8,2385|
49,4045|8,2388|
49,4046|8,239|
49,4046|8,2389|
49,4047|8,2391|
49,4048|8,2391|
49,4048|8,2392|
49,4049|8,2392|
49,405|8,2393|
49,4051|8,2392|
49,4051|8,2393|
49,4053|8,2393|
49,4055|8,2393|
49,4056|8,2394|
49,4057|8,2393|
49,4058|8,2394|
49,4059|8,2394|
49,4061|8,2394|
49,4062|8,2395|
49,4064|8,2395|
49,4065|8,2396|
49,4066|8,2396|
49,4067|8,2396|
49,4068|8,2397|
49,4069|8,2397|
49,407|8,2397|
49,4071|8,2398|
49,4072|8,2399|
49,4072|8,2398|
49,4073|8,2401|
49,4073|8,2399|
49,4074|8,2401|
49,4075|8,2403|
49,4075|8,2405|
49,4076|8,2411|
49,4076|8,2413|
49,4076|8,2416|
49,4076|8,2421|
49,4076|8,2422|
49,4076|8,242|
49,4076|8,2425|
49,4076|8,2424|
49,4076|8,2418|
49,4076|8,2408|
49,4076|8,2406|
49,4077|8,2428|
49,4077|8,2427|
49,4077|8,243|
49,4078|8,2431|
49,4078|8,2433|
49,4078|8,2435|
49,4078|8,2432|
49,4079|8,2436|
49,4079|8,2437|
49,408|8,2438|
49,408|8,244|
49,408|8,2439|
49,4081|8,2443|
49,4081|8,2441|
49,4082|8,2446|
49,4082|8,2444|
49,4084|8,2449|
49,4085|8,2452|
49,4086|8,2454|
49,4087|8,2457|
49,4087|8,2459|
49,4088|8,246|
49,4088|8,2462|
49,4089|8,2465|
49,409|8,2465|
49,4091|8,2468|
49,4091|8,2467|
49,4092|8,2471|
49,4092|8,247|
49,4093|8,2474|
49,4093|8,2473|
49,4094|8,2476|
49,4095|8,2479|
49,4095|8,2478|
49,4096|8,2481|
49,4096|8,2482|
49,4097|8,2485|
49,4098|8,2488|
49,4098|8,2487|
49,4099|8,2492|
49,4099|8,2491|
49,41|8,2496|
49,41|8,2498|
49,41|8,2494|
49,4101|8,2502|
49,4101|8,2501|
49,4102|8,2505|
49,4102|8,2509|
49,4102|8,251|
49,4102|8,2506|
49,4103|8,2516|
49,4103|8,2514|
49,4104|8,2521|
49,4104|8,2517|
49,4104|8,252|
49,4105|8,2524|
49,4105|8,2528|
49,4105|8,2529|
49,4105|8,2525|
49,4106|8,2532|
49,4106|8,2533|
49,4107|8,2536|
49,4107|8,2539|
49,4107|8,2541|
49,4108|8,2546|
49,4108|8,2542|
49,4108|8,2545|
49,4109|8,2549|
49,4109|8,2554|
49,4109|8,255|
49,411|8,2558|
49,4111|8,2562|
49,4111|8,2565|
49,4112|8,2569|
49,4112|8,2573|
49,4113|8,2578|
49,4113|8,2577|
49,4113|8,2574|
49,4114|8,2582|
49,4114|8,2581|
49,4115|8,2587|
49,4116|8,2591|
49,4117|8,2595|
49,4117|8,2596|
49,4118|8,2599|
49,4118|8,26|
49,4119|8,2603|
49,412|8,2607|
49,4122|8,2611|
49,4123|8,2614|
49,4124|8,2618|
49,4126|8,2624|
49,4126|8,2621|
49,4127|8,2625|
49,4128|8,2628|
49,4129|8,2631|
49,4129|8,2632|
49,413|8,2635|
49,413|8,2633|
49,4132|8,2639|
49,4132|8,2638|
49,4133|8,2643|
49,4133|8,2642|
49,4134|8,2647|
49,4134|8,2645|
49,4135|8,2648|
49,4136|8,265|
49,4136|8,2651|
49,4137|8,2654|
49,4138|8,2657|
49,4138|8,2656|
49,4139|8,266|
49,414|8,2663|
49,414|8,2661|
49,4141|8,2667|
49,4141|8,2664|
49,4142|8,2668|
49,4142|8,2669|
49,4142|8,2666|
49,4143|8,2672|
49,4143|8,267|
49,4144|8,2674|
49,4145|8,2676|
49,4146|8,2678|
49,4146|8,268|
49,4147|8,2682|
49,4147|8,2681|
49,4148|8,2683|
49,4148|8,2684|
49,4149|8,2686|
49,415|8,2688|
49,415|8,2687|
49,4151|8,2691|
49,4151|8,269|
49,4152|8,2693|
49,4152|8,2695|
49,4152|8,2694|
49,4152|8,2692|
49,4153|8,2697|
49,4153|8,2696|
49,4153|8,2695|
49,4154|8,2699|
49,4155|8,2701|
49,4156|8,2703|
49,4156|8,2705|
49,4157|8,2707|
49,4157|8,2706|
49,4157|8,2704|
49,4158|8,2709|
49,4158|8,2708|
49,4159|8,2711|
49,4159|8,2712|
49,4159|8,271|
49,416|8,2713|
49,4161|8,2717|
49,4161|8,2715|
49,4162|8,2719|
49,4162|8,2717|
49,4163|8,2719|
49,4163|8,2721|
49,4164|8,2723|
49,4165|8,2726|
49,4166|8,2728|
49,4166|8,2727|
49,4167|8,273|
49,4167|8,2732|
49,4168|8,2733|
49,4168|8,2735|
49,4168|8,2734|
49,4169|8,274|
49,4169|8,2738|
49,4169|8,2736|
49,417|8,2743|
49,417|8,2746|
49,417|8,2747|
49,417|8,2745|
49,417|8,2741|
49,4171|8,275|
49,4171|8,2753|
49,4172|8,2755|
49,4172|8,2758|
49,4172|8,2757|
49,4173|8,2761|
49,4173|8,2763|
49,4173|8,2764|
49,4173|8,2762|
49,4173|8,276|
49,4174|8,2766|
49,4174|8,2768|
49,4174|8,277|
49,4174|8,2765|
49,4175|8,277|
49,4175|8,2772|
49,4176|8,2772|
49,4176|8,2774|
49,4176|8,2776|
49,4177|8,2776|
49,4177|8,2777|
49,4177|8,2778|
49,4177|8,2779|
49,4178|8,278|
49,4178|8,2781|
49,4179|8,2782|
49,4179|8,2784|
49,418|8,2785|
49,418|8,2787|
49,418|8,2788|
49,4181|8,2789|
49,4181|8,2791|
49,4182|8,2793|
49,4182|8,2794|
49,4182|8,2792|
49,4183|8,2795|
49,4183|8,2797|
49,4183|8,2796|
49,4184|8,28|
49,4184|8,2798|
49,4185|8,2803|
49,4185|8,2801|
49,4185|8,2802|
49,4186|8,2804|
49,4186|8,2806|
49,4186|8,2807|
49,4186|8,2805|
49,4187|8,2808|
49,4188|8,2809|
49,4188|8,281|
49,4189|8,2811|
49,4189|8,281|
49,419|8,2813|
49,419|8,2812|
49,419|8,2811|
49,4191|8,2815|
49,4191|8,2816|
49,4191|8,2817|
49,4191|8,2814|
49,4192|8,2817|
49,4192|8,2816|
49,3526|8,1644|Merowingerstraße
49,3525|8,1646|Merowingerstraße
49,3525|8,1647|Merowingerstraße
49,3525|8,1648|Adolf-Kolping-Straße
49,3525|8,1648|Adolf-Kolping-Straße
49,3525|8,1648|Adolf-Kolping-Straße
49,3525|8,1648|Adolf-Kolping-Straße
49,3525|8,1647|Merowingerstraße
49,3525|8,1647|Merowingerstraße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1646|Merowingerstraße
49,3526|8,1646|Merowingerstraße
49,3526|8,1646|Merowingerstraße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1646|Merowingerstraße
49,3526|8,1646|Merowingerstraße
49,3526|8,1646|Merowingerstraße
49,3526|8,1646|Merowingerstraße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1647|Adolf-Kolping-Straße
49,3526|8,1648|Adolf-Kolping-Straße
49,3525|8,1648|Adolf-Kolping-Straße
49,3525|8,1649|Adolf-Kolping-Straße
49,3524|8,1649|Adolf-Kolping-Straße
49,3523|8,1649|Adolf-Kolping-Straße
49,3521|8,1648|Adolf-Kolping-Straße
49,352|8,1647|Adolf-Kolping-Straße
49,3517|8,1646|Adolf-Kolping-Straße
49,3515|8,1646|Adolf-Kolping-Straße
49,3513|8,1645|Adolf-Kolping-Straße
49,3512|8,1645|Adolf-Kolping-Straße
49,351|8,1644|Adolf-Kolping-Straße
49,3509|8,1644|Adolf-Kolping-Straße
49,3508|8,1643|Branchweilerhofstraße
49,3508|8,1642|Branchweilerhofstraße
49,3508|8,164|Branchweilerhofstraße
49,3508|8,1638|Branchweilerhofstraße
49,3509|8,1635|Branchweilerhofstraße
49,3509|8,1632|Branchweilerhofstraße
49,3509|8,1629|Branchweilerhofstraße
49,351|8,1625|Branchweilerhofstraße
49,351|8,1622|Branchweilerhofstraße
49,351|8,1619|Branchweilerhofstraße
49,3511|8,1616|Branchweilerhofstraße
49,3511|8,1614|Branchweilerhofstraße
49,3511|8,1612|Branchweilerhofstraße
49,3511|8,1612|Branchweilerhofstraße
49,3511|8,1612|Branchweilerhofstraße
49,3511|8,1612|Branchweilerhofstraße
49,3511|8,1611|Breslauer Straße
49,351|8,1611|Breslauer Straße
49,3509|8,161|Breslauer Straße
49,3508|8,161|Breslauer Straße
49,3507|8,1609|Breslauer Straße
49,3506|8,1608|Breslauer Straße
49,3505|8,1608|Breslauer Straße
49,3504|8,1607|Breslauer Straße
49,3502|8,1606|Breslauer Straße
49,35|8,1605|Breslauer Straße
49,3499|8,1604|Breslauer Straße
49,3497|8,1604|Breslauer Straße
49,3496|8,1603|Breslauer Straße
49,3494|8,1602|Breslauer Straße
49,3493|8,1601|Breslauer Straße
49,3491|8,1601|Breslauer Straße
49,349|8,16|Breslauer Straße
49,3488|8,16|Breslauer Straße
49,3487|8,16|Spitalbachstraße
49,3486|8,16|Spitalbachstraße
49,3486|8,16|Spitalbachstraße
49,3485|8,1601|Spitalbachstraße
49,3485|8,1603|Spitalbachstraße
49,3484|8,1605|Spitalbachstraße
49,3484|8,1607|Spitalbachstraße
49,3484|8,161|Spitalbachstraße
49,3483|8,1612|Spitalbachstraße
49,3483|8,1614|Spitalbachstraße
49,3483|8,1617|Spitalbachstraße
49,3482|8,1619|Spitalbachstraße
49,3482|8,1622|Spitalbachstraße
49,3482|8,1625|Spitalbachstraße
49,3481|8,1628|Spitalbachstraße
49,3481|8,163|Spitalbachstraße
49,3481|8,1632|Spitalbachstraße
49,3481|8,1634|Adolf-Kolping-Straße
49,3481|8,1634|Adolf-Kolping-Straße
49,348|8,1635|Spitalbachstraße
49,348|8,1635|Spitalbachstraße
49,3481|8,1636|Adolf-Kolping-Straße
49,3482|8,1636|Adolf-Kolping-Straße
49,3484|8,1637|Adolf-Kolping-Straße
49,3485|8,1637|Adolf-Kolping-Straße
49,3486|8,1639|Sandfeldweg
49,3486|8,1641|Sandfeldweg
49,3486|8,1643|Sandfeldweg
49,3486|8,1646|Sandfeldweg
49,3485|8,1648|Sandfeldweg
49,3485|8,165|Sandfeldweg
49,3484|8,1653|Sandfeldweg
49,3484|8,1655|Sandfeldweg
49,3484|8,1657|Sandfeldweg
49,3483|8,1659|Sandfeldweg
49,3483|8,1661|Sandfeldweg
49,3482|8,1661|Otto-Dill-Straße
49,3481|8,1661|Otto-Dill-Straße
49,3479|8,166|Otto-Dill-Straße
49,3478|8,166|Otto-Dill-Straße
49,3477|8,1661|Otto-Dill-Straße
49,3476|8,1661|Hanns-Fay-Straße
49,3475|8,166|Otto-Dill-Straße
49,3474|8,1658|Hanns-Fay-Straße
49,3474|8,1657|Hanns-Fay-Straße
49,3473|8,1656|Hanns-Fay-Straße
49,3472|8,1655|Hanns-Fay-Straße
49,3471|8,1654|Hanns-Fay-Straße
49,347|8,1653|Hanns-Fay-Straße
49,3469|8,1653|Hanns-Fay-Straße
49,3467|8,1653|Hanns-Fay-Straße
49,3465|8,1653|Hanns-Fay-Straße
49,3464|8,1653|Hanns-Fay-Straße
49,3463|8,1654|Hanns-Fay-Straße
49,3462|8,1656|Hanns-Fay-Straße
49,3462|8,1657|Hanns-Fay-Straße
49,3461|8,1659|Hanns-Fay-Straße
49,3461|8,1661|Hanns-Fay-Straße
49,3461|8,1663|Hanns-Fay-Straße
49,3461|8,1665|Hanns-Fay-Straße
49,3461|8,1667|Hanns-Fay-Straße
49,346|8,1669|Hanns-Fay-Straße
49,346|8,167|Hanns-Fay-Straße
49,3461|8,1671|Otto-Dill-Straße
49,3461|8,1671|Otto-Dill-Straße
49,3462|8,1671|Otto-Dill-Straße
49,3464|8,1671|Otto-Dill-Straße
49,3465|8,1672|Otto-Dill-Straße
49,3466|8,1672|Otto-Dill-Straße
49,3467|8,1672|Otto-Dill-Straße
49,3468|8,1673|Otto-Dill-Straße
49,3469|8,1673|Otto-Dill-Straße
49,3471|8,1673|Otto-Dill-Straße
49,3472|8,1672|Otto-Dill-Straße
49,3472|8,1672|Otto-Dill-Straße
49,3473|8,1671|Otto-Dill-Straße
49,3474|8,1669|Otto-Dill-Straße
49,3474|8,1668|Otto-Dill-Straße
49,3474|8,1666|Otto-Dill-Straße
49,3475|8,1664|Otto-Dill-Straße
49,3476|8,1662|Otto-Dill-Straße
49,3476|8,1661|Hanns-Fay-Straße
49,3477|8,166|Otto-Dill-Straße
49,3478|8,166|Otto-Dill-Straße
49,3479|8,166|Otto-Dill-Straße
49,348|8,166|Otto-Dill-Straße
49,3481|8,166|Otto-Dill-Straße
49,3482|8,1661|Otto-Dill-Straße
49,3482|8,1662|Sandfeldweg
49,3482|8,1665|Sandfeldweg
49,3481|8,1667|Sandfeldweg
49,3481|8,1669|Sandfeldweg
49,348|8,167|Sandfeldweg
49,3481|8,1671|Berliner Straße
49,3482|8,1671|Berliner Straße
49,3483|8,1672|Berliner Straße
49,3484|8,1672|Berliner Straße
49,3485|8,1673|Berliner Straße
49,3487|8,1674|Dr.- Goerdeler-Straße
49,3488|8,1675|Berliner Straße
49,3489|8,1675|Berliner Straße
49,3491|8,1677|Berliner Straße
49,3492|8,1677|Berliner Straße
49,3494|8,1678|Berliner Straße
49,3495|8,1678|Berliner Straße
49,3496|8,1678|Berliner Straße
49,3498|8,1678|Berliner Straße
49,3499|8,1677|Berliner Straße
49,35|8,1676|Berliner Straße
49,3501|8,1675|Berliner Straße
49,3502|8,1673|Berliner Straße
49,3502|8,1671|Berliner Straße
49,3502|8,167|Berliner Straße
49,3504|8,167|Branchweilerhofstraße
49,3505|8,167|Branchweilerhofstraße
49,3506|8,167|Branchweilerhofstraße
49,3507|8,167|Branchweilerhofstraße
49,3508|8,167|Branchweilerhofstraße
49,3507|8,167|Branchweilerhofstraße
49,3508|8,167|Branchweilerhofstraße
49,3508|8,1672|Branchweilerhofstraße
49,3508|8,1674|Branchweilerhofstraße
49,3508|8,1677|Branchweilerhofstraße
49,3508|8,168|Branchweilerhofstraße
49,3508|8,1682|Branchweilerhofstraße
49,3508|8,1685|Branchweilerhofstraße
49,3508|8,1688|Branchweilerhofstraße
49,3508|8,1692|Branchweilerhofstraße
49,3508|8,1695|Branchweilerhofstraße
49,3508|8,1698|Branchweilerhofstraße
49,3508|8,1701|Branchweilerhofstraße
49,3508|8,1704|Branchweilerhofstraße
49,3508|8,1707|Branchweilerhofstraße
49,3509|8,171|Branchweilerhofstraße
49,351|8,1712|Branchweilerhofstraße
49,3511|8,1715|Branchweilerhofstraße
49,3512|8,1717|Branchweilerhofstraße
49,3512|8,172|Branchweilerhofstraße
49,3513|8,1722|Branchweilerhofstraße
49,3514|8,1725|Branchweilerhofstraße
49,3515|8,1729|Branchweilerhofstraße
49,3515|8,1731|Branchweilerhofstraße
49,3515|8,1733|Nachtweide
49,3514|8,1735|Nachtweide
49,3513|8,1737|Nachtweide
49,3512|8,174|Nachtweide
49,3511|8,1744|Nachtweide
49,351|8,1747|Nachtweide
49,3509|8,175|Nachtweide
49,3508|8,1754|Nachtweide
49,3507|8,1757|Nachtweide
49,3505|8,1759|Nachtweide
49,3504|8,1761|Nachtweide
49,3501|8,1761|Nachtweide
49,35|8,1761|Nachtweide
49,3498|8,1761|Nachtweide
49,3497|8,1761|Nachtweide
49,3493|8,176|Nachtweide
49,3491|8,176|Nachtweide
49,3489|8,176|Nachtweide
49,3487|8,176|Nachtweide
49,3485|8,1759|Nachtweide
49,3483|8,1759|Nachtweide
49,3481|8,1759|Nachtweide
49,3479|8,1759|Nachtweide
49,3477|8,1759|Nachtweide
49,3475|8,1759|Nachtweide
49,3473|8,176|Nachtweide
49,3471|8,1761|Nachtweide
49,3468|8,1762|Nachtweide
49,3465|8,1763|Nachtweide
49,3463|8,1764|Nachtweide
49,3461|8,1764|Nachtweide
49,3459|8,1765|Nachtweide
49,3457|8,1766|Nachtweide
49,3455|8,1767|Nachtweide
49,3452|8,1768|Nachtweide
49,345|8,1768|Nachtweide
49,3448|8,1769|Nachtweide
49,3446|8,1769|Nachtweide
49,3444|8,177|Nachtweide
49,3441|8,1769|Nachtweide
49,3438|8,1768|Nachtweide
49,3436|8,1767|Oswald-Wiersich-Straße
49,3434|8,1766|Nachtweide
49,3432|8,1765|Nachtweide
49,343|8,1764|Nachtweide
49,3428|8,1763|Nachtweide
49,3426|8,1762|Nachtweide
49,3424|8,1761|Nachtweide
49,3423|8,176|Nachtweide
49,3421|8,1759|Nachtweide
49,3421|8,1757|K 1
49,3419|8,1756|K 1
49,3418|8,1754|Louis-Escande-Straße
49,3417|8,1752|Louis-Escande-Straße
49,3416|8,175|Louis-Escande-Straße
49,3415|8,1748|Louis-Escande-Straße
49,3414|8,1745|Louis-Escande-Straße
49,3413|8,1743|Louis-Escande-Straße
49,3412|8,174|Louis-Escande-Straße
49,3411|8,1737|Louis-Escande-Straße
49,341|8,1735|Louis-Escande-Straße
49,3409|8,1732|Louis-Escande-Straße
49,3408|8,1729|Louis-Escande-Straße
49,3408|8,1726|Louis-Escande-Straße
49,3408|8,1721|Louis-Escande-Straße
49,3408|8,1718|Louis-Escande-Straße
49,3409|8,1715|Louis-Escande-Straße
49,3409|8,1711|Louis-Escande-Straße
49,341|8,1708|Louis-Escande-Straße
49,341|8,1705|Louis-Escande-Straße
49,341|8,1702|Louis-Escande-Straße
49,3409|8,1699|Louis-Escande-Straße
49,3409|8,1696|Louis-Escande-Straße
49,3407|8,1694|Louis-Escande-Straße
49,3406|8,1693|Louis-Escande-Straße
49,3404|8,1692|Louis-Escande-Straße
49,3401|8,1691|Louis-Escande-Straße
49,3399|8,169|Le Quartier-Hornbach
49,3397|8,169|Louis-Escande-Straße
49,3394|8,1689|Louis-Escande-Straße
49,3392|8,1689|Louis-Escande-Straße
49,339|8,1688|Louis-Escande-Straße
49,3388|8,1688|Louis-Escande-Straße
49,3385|8,1687|Louis-Escande-Straße
49,3383|8,1687|Louis-Escande-Straße
49,3381|8,1686|Louis-Escande-Straße
49,3379|8,1685|Louis-Escande-Straße
49,3376|8,1685|Louis-Escande-Straße
49,3374|8,1684|Louis-Escande-Straße
49,3371|8,1684|Louis-Escande-Straße
49,337|8,1683|Louis-Escande-Straße
49,3369|8,1681|K 20
49,3367|8,1681|K 20
49,3366|8,1682|Louis-Escande-Straße
49,3364|8,1682|Louis-Escande-Straße
49,3362|8,1682|Louis-Escande-Straße
49,336|8,1681|Louis-Escande-Straße
49,3358|8,1681|Louis-Escande-Straße
49,3356|8,1681|Louis-Escande-Straße
49,3354|8,1681|Louis-Escande-Straße
49,3352|8,168|Louis-Escande-Straße
49,335|8,168|Louis-Escande-Straße
49,3348|8,1678|Louis-Escande-Straße
49,3347|8,1677|B 39
49,3347|8,1674|B 39
49,3348|8,1672|B 39
49,3349|8,167|B 39
49,335|8,1667|B 39
49,3351|8,1665|B 39
49,3352|8,1662|B 39
49,3354|8,166|B 39
49,3355|8,1657|B 39
49,3357|8,1655|B 39
49,3359|8,1652|B 39
49,3361|8,1649|B 39
49,3363|8,1646|B 39
49,3364|8,1644|B 39
49,3366|8,1641|B 39
49,3367|8,1638|B 39
49,3369|8,1635|B 39
49,337|8,1632|B 39
49,3372|8,1629|B 39
49,3373|8,1627|B 39
49,3375|8,1624|B 39
49,3376|8,1621|B 39
49,3377|8,1618|B 39
49,3378|8,1615|B 39
49,338|8,1611|B 39
49,338|8,1609|B 39
49,3381|8,1607|B 39
49,3382|8,1605|Unbekannt
49,3383|8,1604|Unbekannt
49,3385|8,1604|Adolf-Kolping-Straße
49,3386|8,1604|Adolf-Kolping-Straße
49,3387|8,1603|Adolf-Kolping-Straße
49,3388|8,1602|Adolf-Kolping-Straße
49,3389|8,1602|Adolf-Kolping-Straße
49,339|8,1602|Adolf-Kolping-Straße
49,339|8,1601|Unbekannt
49,3391|8,1601|Unbekannt
49,3393|8,1602|Adolf-Kolping-Straße
49,3395|8,1603|Adolf-Kolping-Straße
49,3396|8,1605|Adolf-Kolping-Straße
49,3398|8,1606|Adolf-Kolping-Straße
49,34|8,1607|Adolf-Kolping-Straße
49,3402|8,1609|Adolf-Kolping-Straße
49,3403|8,161|Adolf-Kolping-Straße
49,3405|8,1612|Adolf-Kolping-Straße
49,3407|8,1613|Adolf-Kolping-Straße
49,3409|8,1614|Adolf-Kolping-Straße
49,3411|8,1615|Adolf-Kolping-Straße
49,3413|8,1616|Adolf-Kolping-Straße
49,3414|8,1617|Adolf-Kolping-Straße
49,3416|8,1618|Adolf-Kolping-Straße
49,3418|8,1619|Unbekannt
49,3419|8,162|Unbekannt
49,342|8,1621|Adolf-Kolping-Straße
49,3421|8,162|Adolf-Kolping-Straße
