# Umweltkontrollsystem Log
# Start: 2025-07-15 17:24:55
# ===== SENSOR-KONFIGURATION =====
# TEMPERATURSENSOR:
#   DHT11: Pin 22 (Digital) - Temp + Luftfeuchtigkeit, 0.5Hz [Temperature_DHT_C, Humidity_RH]
#   DS18B20: Pin 8 (OneWire) - 4.7K Pull-up zu 5V erforderlich
# GPS-MODUL:
#   RX: Pin 19, TX: Pin 18 (Serial1, 9600 Baud), 200Hz [GPS_Lat, GPS_Lon, GPS_Alt, GPS_Speed, GPS_Course, GPS_Sats, GPS_DateTime]
# GAS-SENSOREN (MQ-Serie, 0.5Hz):
#   MQ2 (Methan,Butan,LPG,Rauch): A0 [MQ2]
#   MQ3 (Alkohol,Ethanol): A1 [MQ3]
#   MQ4 (Methan,CNG): A2 [MQ4]
#   MQ5 (Erdgas,LPG): A3 [MQ5]
#   MQ6 (LPG,Butan): A4 [MQ6]
#   MQ7 (Kohlenmonoxid CO): A5 [MQ7]
#   MQ8 (Wasserstoff H2): A6 [MQ8]
#   MQ9 (CO,entflammbare Gase): A7 [MQ9]
#   MQ135 (Luftqualitaet CO2,NH3,NOx): A8 [MQ135]
# MIKROFONE (100kHz Burst):
#   Mikrofon Klein: A9, Mikrofon Gross: A10 [Mic1, Mic2]
# RADIOAKTIVITAET:
#   Geigerzaehler: Pin 29 (Digital), 200Hz Polling [Radiation_CPS]
# LICHTSENSOR:
#   LDR: Pin A11, 0.5Hz (0-1023 = Dunkel-Hell) [Light_Level, Light_Percent]
# ZEIT/TIMESTAMP:
#   Sekunden seit Mitternacht + Millisekunden [SecSinceMidnight-MS, DateTime]
# SD-KARTE:
#   CS: Pin 10, MOSI: 51, MISO: 50, SCK: 52 (SPI)
# RTC (Real-Time Clock):
#   SDA: Pin 20, SCL: Pin 21 (I2C)
# SYSTEM: Arduino Mega 2560, 5V Versorgung
# ABTASTRATEN: GPS/Radiation=200Hz, Sensoren=0.5Hz, Mikro=100kHz
# ===================================
SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime
62898-693,19.4,52.0,38,96.4,49.2703,7.8265,607.5,0.1, 0,11,92,157,281,238,158,296,231,236,155,3,3,0,2025-07-15 19:28:18 MESZ,2025-07-15 17:28:19 UTC
62900-751,19.4,52.0,38,96.2,49.2703,7.8265,607.4,0.1, 0,11,91,156,284,241,160,297,232,238,158,3,3,0,2025-07-15 19:28:20 MESZ,2025-07-15 17:28:21 UTC
62902-013,19.4,52.0,38,96.4,49.2703,7.8265,607.2,0.0, 0,11,91,156,282,239,159,297,230,235,155,3,3,0,2025-07-15 19:28:22 MESZ,2025-07-15 17:28:23 UTC
62904-976,19.4,52.0,38,96.3,49.2703,7.8265,607.0,0.0, 0,11,91,157,281,238,158,297,231,235,157,2,3,0,2025-07-15 19:28:24 MESZ,2025-07-15 17:28:25 UTC
62906-059,19.4,52.0,37,96.5,49.2703,7.8265,606.8,0.1, 0,10,93,156,285,241,160,297,233,238,158,2,3,0,2025-07-15 19:28:26 MESZ,2025-07-15 17:28:27 UTC
62908-181,19.4,52.0,37,96.4,49.2703,7.8265,606.4,0.1, 0,10,92,158,282,239,159,297,231,237,157,3,3,0,2025-07-15 19:28:28 MESZ,2025-07-15 17:28:29 UTC
62910-121,19.4,52.0,39,96.3,49.2703,7.8265,606.1,0.0, 0,10,92,157,280,239,158,297,231,237,156,3,2,0,2025-07-15 19:28:30 MESZ,2025-07-15 17:28:31 UTC
62912-179,19.4,52.0,37,96.4,49.2703,7.8265,605.9,0.1, 0,10,92,157,281,239,158,298,230,236,155,3,2,0,2025-07-15 19:28:32 MESZ,2025-07-15 17:28:33 UTC
62914-407,19.4,52.0,37,96.5,49.2703,7.8265,605.9,0.0, 0,10,90,156,282,239,158,298,231,236,156,4,2,0,2025-07-15 19:28:34 MESZ,2025-07-15 17:28:35 UTC
62916-400,19.4,52.0,37,96.4,49.2703,7.8265,606.2,0.0, 0,10,91,157,282,238,158,297,230,235,156,3,3,0,2025-07-15 19:28:36 MESZ,2025-07-15 17:28:37 UTC
62918-478,19.4,52.0,36,96.3,49.2703,7.8265,606.7,0.0, 0,11,91,157,281,237,157,297,230,235,156,3,3,1,2025-07-15 19:28:38 MESZ,2025-07-15 17:28:39 UTC
62920-631,19.4,53.0,37,96.5,49.2703,7.8265,607.0,0.0, 0,11,90,157,282,239,157,297,230,235,156,3,3,0,2025-07-15 19:28:40 MESZ,2025-07-15 17:28:42 UTC
62922-645,19.4,53.0,36,96.5,49.2703,7.8265,607.3,0.0, 0,11,91,157,281,238,158,297,231,234,156,3,2,0,2025-07-15 19:28:42 MESZ,2025-07-15 17:28:44 UTC
62925-650,19.4,53.0,38,96.4,49.2703,7.8265,607.4,0.1, 0,11,93,157,285,242,161,296,235,239,158,4,3,0,2025-07-15 19:28:45 MESZ,2025-07-15 17:28:46 UTC
62927-910,19.4,53.0,36,96.4,49.2703,7.8265,607.4,0.0, 0,10,92,155,284,241,160,296,232,237,159,3,3,0,2025-07-15 19:28:47 MESZ,2025-07-15 17:28:48 UTC
62929-873,19.4,53.0,36,96.4,49.2703,7.8265,607.4,0.0, 0,10,90,156,282,238,159,297,232,236,156,3,2,0,2025-07-15 19:28:49 MESZ,2025-07-15 17:28:50 UTC
62932-960,19.4,53.0,36,96.5,49.2703,7.8265,607.4,0.1, 0,11,91,158,283,239,159,297,230,236,156,3,3,0,2025-07-15 19:28:52 MESZ,2025-07-15 17:28:52 UTC
62934-082,19.4,53.0,36,96.7,49.2703,7.8265,607.3,0.1, 0,10,90,157,281,238,159,297,230,236,156,2,3,0,2025-07-15 19:28:54 MESZ,2025-07-15 17:28:54 UTC
62936-042,19.4,53.0,36,96.5,49.2703,7.8265,607.1,0.0, 0,10,90,156,283,238,159,296,231,235,156,3,3,0,2025-07-15 19:28:56 MESZ,2025-07-15 17:28:56 UTC
62938-078,19.4,53.0,36,96.6,49.2703,7.8265,606.9,0.1, 0,10,90,155,281,240,158,296,231,234,156,4,3,0,2025-07-15 19:28:58 MESZ,2025-07-15 17:28:58 UTC
62940-308,19.4,53.0,35,96.6,49.2703,7.8265,606.6,0.0, 0,10,91,157,282,239,158,297,231,236,156,3,3,0,2025-07-15 19:29:00 MESZ,2025-07-15 17:29:00 UTC
62942-300,19.4,53.0,37,96.3,49.2703,7.8265,606.2,0.0, 0,10,92,157,282,239,158,296,230,235,156,3,3,0,2025-07-15 19:29:02 MESZ,2025-07-15 17:29:02 UTC
62944-379,19.4,53.0,35,96.6,49.2703,7.8265,605.7,0.0, 0,10,91,157,282,239,158,297,231,235,155,3,4,0,2025-07-15 19:29:04 MESZ,2025-07-15 17:29:04 UTC
62946-477,19.4,53.0,36,96.6,49.2703,7.8265,605.2,0.0, 0,10,91,157,283,239,158,296,232,234,155,2,2,0,2025-07-15 19:29:06 MESZ,2025-07-15 17:29:06 UTC
62948-544,19.4,53.0,35,96.6,49.2703,7.8265,604.6,0.0, 0,10,91,156,282,239,158,297,231,235,156,2,3,0,2025-07-15 19:29:08 MESZ,2025-07-15 17:29:09 UTC
62950-550,19.4,53.0,37,96.5,49.2703,7.8265,603.8,0.0, 0,10,92,157,282,239,159,297,230,235,156,2,2,0,2025-07-15 19:29:10 MESZ,2025-07-15 17:29:11 UTC
62953-811,19.4,53.0,35,96.5,49.2703,7.8265,603.0,0.1, 0,12,91,157,282,239,159,296,231,236,156,2,2,0,2025-07-15 19:29:13 MESZ,2025-07-15 17:29:13 UTC
62955-788,19.4,53.0,36,96.6,49.2703,7.8265,602.4,0.0, 0,11,93,156,286,243,162,295,234,240,158,3,3,0,2025-07-15 19:29:15 MESZ,2025-07-15 17:29:15 UTC
62957-883,19.4,53.0,36,96.5,49.2703,7.8265,602.0,0.1, 0,11,92,156,285,240,160,296,233,238,157,3,3,0,2025-07-15 19:29:17 MESZ,2025-07-15 17:29:17 UTC
62959-056,19.4,52.0,35,96.4,49.2703,7.8265,602.0,0.1, 0,11,91,156,284,241,161,295,233,238,158,3,3,0,2025-07-15 19:29:19 MESZ,2025-07-15 17:29:19 UTC
62961-964,19.3,52.0,35,96.5,49.2703,7.8265,602.0,0.0, 0,11,93,156,284,240,160,296,231,238,158,3,3,0,2025-07-15 19:29:21 MESZ,2025-07-15 17:29:21 UTC
62963-000,19.3,52.0,34,96.6,49.2703,7.8265,602.4,0.1, 0,11,93,157,284,241,160,296,233,240,158,3,3,0,2025-07-15 19:29:23 MESZ,2025-07-15 17:29:23 UTC
62965-229,19.3,52.0,35,96.7,49.2703,7.8265,602.7,0.0, 0,11,93,157,283,240,160,296,232,238,158,3,2,0,2025-07-15 19:29:25 MESZ,2025-07-15 17:29:25 UTC
62967-220,19.3,52.0,36,96.6,49.2703,7.8265,603.0,0.0, 0,11,93,157,283,240,160,296,232,238,157,2,3,0,2025-07-15 19:29:27 MESZ,2025-07-15 17:29:27 UTC
62969-299,19.3,52.0,34,96.6,49.2703,7.8265,603.2,0.0, 0,11,92,156,284,239,159,296,233,238,157,3,2,0,2025-07-15 19:29:29 MESZ,2025-07-15 17:29:29 UTC
62971-399,19.3,52.0,33,96.6,49.2703,7.8265,603.4,0.0, 0,12,93,157,283,241,161,295,233,240,158,3,2,0,2025-07-15 19:29:31 MESZ,2025-07-15 17:29:31 UTC
62973-391,19.3,52.0,35,96.7,49.2703,7.8265,603.5,0.0, 0,12,92,156,283,240,161,295,232,239,158,3,3,0,2025-07-15 19:29:33 MESZ,2025-07-15 17:29:33 UTC
62975-520,19.3,52.0,34,96.6,49.2703,7.8265,603.5,0.0, 0,12,92,155,285,240,160,296,234,239,157,3,3,0,2025-07-15 19:29:35 MESZ,2025-07-15 17:29:36 UTC
62977-678,19.3,52.0,35,96.5,49.2703,7.8265,603.5,0.1, 0,12,93,156,285,241,160,296,233,239,159,2,2,0,2025-07-15 19:29:37 MESZ,2025-07-15 17:29:38 UTC
62979-693,19.3,52.0,34,96.4,49.2703,7.8265,603.5,0.0, 0,12,93,156,284,241,161,296,232,239,158,3,3,0,2025-07-15 19:29:39 MESZ,2025-07-15 17:29:40 UTC
62981-779,19.3,52.0,34,96.7,49.2703,7.8265,603.6,0.0, 0,12,93,157,285,241,160,296,233,238,157,3,2,1,2025-07-15 19:29:41 MESZ,2025-07-15 17:29:42 UTC
62983-899,19.3,52.0,34,96.7,49.2703,7.8265,603.8,0.1, 0,12,93,156,285,241,160,297,233,239,158,2,3,0,2025-07-15 19:29:43 MESZ,2025-07-15 17:29:44 UTC
62985-859,19.3,52.0,33,96.9,49.2703,7.8265,603.9,0.1, 0,12,92,157,284,241,160,296,232,239,158,3,3,0,2025-07-15 19:29:45 MESZ,2025-07-15 17:29:46 UTC
62988-916,19.3,52.0,34,96.8,49.2703,7.8265,604.0,0.1, 0,12,92,156,283,240,160,296,233,238,159,3,2,0,2025-07-15 19:29:48 MESZ,2025-07-15 17:29:48 UTC
62990-125,19.3,52.0,34,96.8,49.2703,7.8265,604.3,0.0, 0,12,93,156,284,241,160,296,233,239,159,3,2,0,2025-07-15 19:29:50 MESZ,2025-07-15 17:29:50 UTC
62992-118,19.3,52.0,34,96.7,49.2703,7.8265,604.4,0.0, 0,12,93,156,285,242,160,296,233,239,159,3,3,0,2025-07-15 19:29:52 MESZ,2025-07-15 17:29:52 UTC
62994-198,19.3,52.0,33,96.8,49.2703,7.8265,604.5,0.1, 0,12,92,156,286,243,162,296,234,239,159,3,3,0,2025-07-15 19:29:54 MESZ,2025-07-15 17:29:54 UTC
62996-296,19.3,52.0,33,96.9,49.2703,7.8265,604.4,0.0, 0,12,94,156,285,242,162,296,234,240,160,3,2,0,2025-07-15 19:29:56 MESZ,2025-07-15 17:29:56 UTC
62998-287,19.3,53.0,33,96.8,49.2703,7.8265,604.2,0.0, 0,12,95,156,286,242,162,295,234,240,160,4,2,0,2025-07-15 19:29:58 MESZ,2025-07-15 17:29:58 UTC
63000-346,19.3,53.0,33,96.8,49.2703,7.8265,604.1,0.1, 0,12,94,157,286,243,162,297,234,240,160,3,2,0,2025-07-15 19:30:00 MESZ,2025-07-15 17:30:00 UTC
63002-678,19.3,53.0,33,96.8,49.2703,7.8265,604.0,0.1, 0,12,93,157,285,243,161,296,234,240,160,3,3,0,2025-07-15 19:30:02 MESZ,2025-07-15 17:30:03 UTC
63004-588,19.3,53.0,33,96.9,49.2703,7.8265,604.1,0.2, 0,12,93,157,285,242,162,297,234,242,160,2,3,0,2025-07-15 19:30:04 MESZ,2025-07-15 17:30:05 UTC
63006-674,19.3,53.0,33,96.8,49.2703,7.8265,604.3,0.0, 0,12,93,157,286,241,161,296,234,241,160,2,3,0,2025-07-15 19:30:06 MESZ,2025-07-15 17:30:07 UTC
63008-797,19.3,53.0,33,96.8,49.2703,7.8265,604.5,0.0, 0,12,93,157,286,242,161,296,234,241,159,3,2,0,2025-07-15 19:30:08 MESZ,2025-07-15 17:30:09 UTC
63010-759,19.3,53.0,33,96.8,49.2703,7.8265,604.8,0.0, 0,12,94,158,287,243,162,296,236,240,159,3,3,0,2025-07-15 19:30:10 MESZ,2025-07-15 17:30:11 UTC
63012-816,19.3,53.0,33,96.8,49.2703,7.8265,605.0,0.0, 0,12,94,157,288,244,162,296,236,241,161,3,3,0,2025-07-15 19:30:12 MESZ,2025-07-15 17:30:13 UTC
63015-078,19.3,53.0,32,96.7,49.2703,7.8265,605.3,0.0, 0,12,94,157,286,242,162,297,234,240,160,2,2,0,2025-07-15 19:30:15 MESZ,2025-07-15 17:30:15 UTC
63017-018,19.3,53.0,33,96.9,49.2703,7.8265,605.4,0.0, 0,12,93,157,286,243,163,297,233,240,160,3,3,0,2025-07-15 19:30:17 MESZ,2025-07-15 17:30:17 UTC
63019-096,19.3,53.0,32,96.9,49.2703,7.8265,605.6,0.1, 0,12,93,157,286,242,162,297,235,241,161,2,3,0,2025-07-15 19:30:19 MESZ,2025-07-15 17:30:19 UTC
63021-195,19.3,53.0,32,96.9,49.2703,7.8265,605.9,0.0, 0,12,93,157,285,241,161,296,234,240,160,2,3,0,2025-07-15 19:30:21 MESZ,2025-07-15 17:30:21 UTC
63022-186,19.3,53.0,32,96.9,49.2703,7.8265,606.0,0.0, 0,11,93,156,285,241,161,296,234,240,159,3,3,0,2025-07-15 19:30:22 MESZ,2025-07-15 17:30:23 UTC
63024-244,19.3,53.0,33,96.9,49.2703,7.8265,606.1,0.0, 0,11,94,157,285,242,160,295,233,239,159,2,3,0,2025-07-15 19:30:24 MESZ,2025-07-15 17:30:25 UTC
63026-527,19.3,53.0,32,96.8,49.2703,7.8265,606.0,0.0, 0,11,93,156,284,240,160,296,233,238,158,2,2,0,2025-07-15 19:30:26 MESZ,2025-07-15 17:30:28 UTC
63028-489,19.3,53.0,31,97.0,49.2703,7.8265,605.8,0.0, 0,11,92,158,284,241,160,297,233,238,158,3,2,0,2025-07-15 19:30:28 MESZ,2025-07-15 17:30:30 UTC
63030-577,19.3,53.0,33,96.8,49.2703,7.8265,605.5,0.0, 0,11,92,156,284,241,160,296,233,237,158,3,3,0,2025-07-15 19:30:30 MESZ,2025-07-15 17:30:32 UTC
63032-700,19.3,53.0,32,96.9,49.2703,7.8265,605.2,0.1, 0,11,91,156,285,240,160,296,233,238,158,3,2,0,2025-07-15 19:30:32 MESZ,2025-07-15 17:30:34 UTC
63034-636,19.3,53.0,33,96.9,49.2703,7.8265,604.6,0.1, 0,11,93,158,283,239,160,296,232,237,158,3,3,0,2025-07-15 19:30:34 MESZ,2025-07-15 17:30:36 UTC
63036-767,19.3,53.0,33,96.7,49.2703,7.8265,604.2,0.1, 0,11,92,158,284,240,160,298,232,237,158,3,3,0,2025-07-15 19:30:36 MESZ,2025-07-15 17:30:38 UTC
63038-028,19.3,53.0,32,96.9,49.2703,7.8265,603.9,0.0, 0,11,91,157,284,241,161,296,234,238,157,2,2,0,2025-07-15 19:30:38 MESZ,2025-07-15 17:30:40 UTC
63040-916,19.3,53.0,31,96.9,49.2703,7.8265,603.6,0.0, 0,12,92,157,283,240,160,295,232,236,156,2,2,0,2025-07-15 19:30:40 MESZ,2025-07-15 17:30:42 UTC
63042-996,19.3,53.0,31,97.0,49.2703,7.8265,603.5,0.1, 0,12,92,157,284,240,160,295,232,237,156,2,3,1,2025-07-15 19:30:42 MESZ,2025-07-15 17:30:44 UTC
63045-096,19.3,53.0,32,97.0,49.2703,7.8265,603.6,0.1, 0,12,92,157,283,241,159,296,232,238,158,3,3,0,2025-07-15 19:30:45 MESZ,2025-07-15 17:30:46 UTC
63047-085,19.3,53.0,31,97.1,49.2703,7.8265,603.9,0.0, 0,12,91,157,284,240,159,297,231,237,157,3,3,0,2025-07-15 19:30:47 MESZ,2025-07-15 17:30:48 UTC
63049-141,19.3,53.0,32,97.0,49.2703,7.8265,604.3,0.1, 0,11,91,157,284,239,160,297,232,235,157,3,2,0,2025-07-15 19:30:49 MESZ,2025-07-15 17:30:50 UTC
63052-372,19.3,53.0,32,96.8,49.2703,7.8265,604.5,0.1, 0,11,92,157,283,240,160,296,231,236,157,2,3,0,2025-07-15 19:30:52 MESZ,2025-07-15 17:30:52 UTC
63054-387,19.3,53.0,32,97.0,49.2703,7.8265,605.1,0.1, 0,11,92,157,283,240,160,296,231,236,156,3,3,0,2025-07-15 19:30:54 MESZ,2025-07-15 17:30:55 UTC
63056-473,19.3,53.0,31,96.9,49.2703,7.8265,605.4,0.0, 0,11,92,155,282,240,159,297,232,236,156,3,2,0,2025-07-15 19:30:56 MESZ,2025-07-15 17:30:57 UTC
63058-596,19.3,53.0,31,97.0,49.2703,7.8265,605.8,0.0, 0,11,92,156,282,240,159,295,232,236,156,3,2,0,2025-07-15 19:30:58 MESZ,2025-07-15 17:30:59 UTC
63060-556,19.3,53.0,31,96.9,49.2703,7.8265,606.2,0.0, 0,11,92,156,283,240,160,295,233,236,157,2,2,0,2025-07-15 19:31:00 MESZ,2025-07-15 17:31:01 UTC
63062-613,19.3,53.0,32,96.9,49.2703,7.8265,606.7,0.0, 0,10,91,156,282,241,158,296,232,236,156,3,3,0,2025-07-15 19:31:02 MESZ,2025-07-15 17:31:03 UTC
63064-876,19.3,53.0,31,97.0,49.2703,7.8265,607.3,0.0, 0,11,92,157,282,240,159,294,232,236,156,2,2,0,2025-07-15 19:31:04 MESZ,2025-07-15 17:31:05 UTC
63066-816,19.3,53.0,32,96.9,49.2703,7.8265,607.7,0.1, 0,11,91,155,284,240,162,294,232,236,158,4,7,0,2025-07-15 19:31:06 MESZ,2025-07-15 17:31:07 UTC
63068-894,19.3,53.0,32,96.9,49.2703,7.8265,607.9,0.0, 0,10,93,156,283,241,159,294,232,241,157,5,4,0,2025-07-15 19:31:08 MESZ,2025-07-15 17:31:09 UTC
63070-995,19.3,53.0,32,97.0,49.2703,7.8265,608.2,0.1, 0,11,90,156,283,237,160,294,232,237,154,5,4,0,2025-07-15 19:31:10 MESZ,2025-07-15 17:31:11 UTC
63072-985,19.3,52.0,31,97.2,49.2703,7.8265,608.4,0.0, 0,11,92,156,282,241,160,293,232,237,157,5,6,0,2025-07-15 19:31:12 MESZ,2025-07-15 17:31:13 UTC
63075-044,19.3,52.0,32,97.0,49.2703,7.8265,608.5,0.1, 0,10,91,156,284,241,157,297,231,235,156,6,4,0,2025-07-15 19:31:15 MESZ,2025-07-15 17:31:15 UTC
